name_corrected,alpha_3,region,sub_region,rgbif.details_scientificName02,rgbif.details_canonicalName,rgbif.details_authorship,rgbif.details_family,rgbif.details_genus,TPL_family,TPL_genus,TPL_status,TPL_names,TPL_names.withAuthors,TPL_tip.label,rgbif.tip.label,rgbif.details_speciesKey,isInvasive,GRIIS.scientificName,GRIIS.reportedTaxon,GRIIS.reportedTaxon_rgbif_corrected,GRIIS.habitats,GRIIS.recordIDs
Japan,JPN,Asia,Eastern Asia,Hydrocharis laevigata (Humb. & Bonpl. ex Willd.) Byng & Christenh.,Hydrocharis laevigata,(Humb. & Bonpl. ex Willd.) Byng & Christenh.,Hydrocharitaceae,Hydrocharis,NA,NA,NA,Hydrocharis laevigata,Hydrocharis laevigata,Hydrocharis_laevigata,Hydrocharis_laevigata,11055820,INVASIVE,Limnobium laevigatum (Willd.) Heine,Limnobium laevigatum (Willd.) Heine,Limnobium laevigatum (Willd.) Heine,FRESHWATER,55367
Japan,JPN,Asia,Eastern Asia,Hydrocotyle bonariensis Comm. ex Lam.,Hydrocotyle bonariensis,Comm. ex Lam.,Araliaceae,Hydrocotyle,Araliaceae,Hydrocotyle,Accepted,Hydrocotyle bonariensis,Hydrocotyle bonariensis Comm. ex Lam.,Hydrocotyle_bonariensis,Hydrocotyle_bonariensis,3034611,INVASIVE,Hydrocotyle prolifera Kellogg,Hydrocotyle verticillata var. triradiata (A.Rich.) Fern.,Hydrocotyle verticillata var. triradiata (A.Rich.) Fern.,TERRESTRIAL|FRESHWATER,48380
Japan,JPN,Asia,Eastern Asia,Hydrocotyle ranunculoides L.f.,Hydrocotyle ranunculoides,L.f.,Araliaceae,Hydrocotyle,Araliaceae,Hydrocotyle,Accepted,Hydrocotyle ranunculoides,Hydrocotyle ranunculoides L.f.,Hydrocotyle_ranunculoides,Hydrocotyle_ranunculoides,3034613,INVASIVE,Hydrocotyle ranunculoides L.f.,Hydrocotyle ranunculoides L.f.,Hydrocotyle ranunculoides L.f.,TERRESTRIAL|FRESHWATER,48360
Japan,JPN,Asia,Eastern Asia,Hypochaeris radicata L.,Hypochaeris radicata,L.,Asteraceae,Hypochaeris,Compositae,Hypochaeris,Unresolved,Hypochaeris radicata,Hypochaeris radicata L.,Hypochaeris_radicata,Hypochaeris_radicata,3093702,INVASIVE,Hypochaeris radicata L.,Hypochaeris radicata L.,Hypochaeris radicata L.,TERRESTRIAL,48927
Japan,JPN,Asia,Eastern Asia,Ifloga spicata (Forssk.) Sch.Bip.,Ifloga spicata,(Forssk.) Sch.Bip.,Asteraceae,Ifloga,Compositae,Ifloga,Accepted,Ifloga spicata,Ifloga spicata (Forssk.) Sch.Bip.,Ifloga_spicata,Ifloga_spicata,3103501,INVASIVE,Ifloga spicata (Forssk.) Sch.Bip.,Ifloga spicata (Forssk.) Sch.Bip.,Ifloga spicata (Forssk.) Sch.Bip.,TERRESTRIAL,49538
Japan,JPN,Asia,Eastern Asia,Impatiens capensis Meerb.,Impatiens capensis,Meerb.,Balsaminaceae,Impatiens,Balsaminaceae,Impatiens,Accepted,Impatiens capensis,Impatiens capensis Meerb.,Impatiens_capensis,Impatiens_capensis,2891774,INVASIVE,Impatiens capensis Meerb.,Impatiens capensis Meerb.,Impatiens capensis Meerb.,TERRESTRIAL,49664
Japan,JPN,Asia,Eastern Asia,Impatiens walleriana Hook.fil.,Impatiens walleriana,Hook.fil.,Balsaminaceae,Impatiens,Balsaminaceae,Impatiens,Accepted,Impatiens walleriana,Impatiens walleriana Hook.f.,Impatiens_walleriana,Impatiens_walleriana,2891772,INVASIVE,Impatiens walleriana Hook.f.,Impatiens walleriana Hook.f.,Impatiens walleriana Hook.f.,TERRESTRIAL,49765
Japan,JPN,Asia,Eastern Asia,Ipheion uniflorum (Graham) Raf.,Ipheion uniflorum,(Graham) Raf.,Amaryllidaceae,Ipheion,Amaryllidaceae,Ipheion,Accepted,Ipheion uniflorum,Ipheion uniflorum Raf.,Ipheion_uniflorum,Ipheion_uniflorum,2859597,INVASIVE,Ipheion uniflorum Raf.,Tristagma uniflorum (Lindl.) Traub,Tristagma uniflorum (Lindl.) Traub,TERRESTRIAL,97572
Japan,JPN,Asia,Eastern Asia,Ipomoea cairica (L.) Sweet,Ipomoea cairica,(L.) Sweet,Convolvulaceae,Ipomoea,Convolvulaceae,Ipomoea,Accepted,Ipomoea cairica,Ipomoea cairica (L.) Sweet,Ipomoea_cairica,Ipomoea_cairica,2928531,INVASIVE,Ipomoea cairica (L.) Sweet,Ipomoea cairica (L.) Sweet,Ipomoea cairica (L.) Sweet,TERRESTRIAL,50218
Japan,JPN,Asia,Eastern Asia,Ipomoea hederacea Jacq.,Ipomoea hederacea,Jacq.,Convolvulaceae,Ipomoea,Convolvulaceae,Ipomoea,Accepted,Ipomoea nil,Ipomoea nil (L.) Roth,Ipomoea_nil,Ipomoea_hederacea,2928538,INVASIVE,Ipomoea hederacea Jacq.,Ipomoea hederacea Jacq.,Ipomoea hederacea Jacq.,TERRESTRIAL,50316
Japan,JPN,Asia,Eastern Asia,Ipomoea triloba L.,Ipomoea triloba,L.,Convolvulaceae,Ipomoea,Convolvulaceae,Ipomoea,Accepted,Ipomoea triloba,Ipomoea triloba L.,Ipomoea_triloba,Ipomoea_triloba,2928547,INVASIVE,Ipomoea triloba L.,Ipomoea triloba L.,Ipomoea triloba L.,TERRESTRIAL,50611
Japan,JPN,Asia,Eastern Asia,Iris pseudacorus L.,Iris pseudacorus,L.,Iridaceae,Iris,Iridaceae,Iris,Accepted,Iris pseudacorus,Iris pseudacorus L.,Iris_pseudacorus,Iris_pseudacorus,5298231,INVASIVE,Iris pseudacorus L.,Iris pseudacorus L.,Iris pseudacorus L.,TERRESTRIAL,50769
Japan,JPN,Asia,Eastern Asia,Kalanchoe pinnata (Lam.) Pers.,Kalanchoe pinnata,(Lam.) Pers.,Crassulaceae,Kalanchoe,Crassulaceae,Bryophyllum,Accepted,Bryophyllum pinnatum,Bryophyllum pinnatum (Lam.) Oken,Bryophyllum_pinnatum,Kalanchoe_pinnata,2985930,INVASIVE,Kalanchoe pinnata Pers.,Kalanchoe pinnata Pers.,Kalanchoe pinnata Pers.,TERRESTRIAL,51870
Japan,JPN,Asia,Eastern Asia,Lagarosiphon major (Ridl.) Moss,Lagarosiphon major,(Ridl.) Moss,Hydrocharitaceae,Lagarosiphon,Hydrocharitaceae,Lagarosiphon,Accepted,Lagarosiphon major,Lagarosiphon major (Ridl.) Moss,Lagarosiphon_major,Lagarosiphon_major,2865565,INVASIVE,Lagarosiphon major (Ridl.) Moss,Lagarosiphon major (Ridl.) Moss,Lagarosiphon major (Ridl.) Moss,FRESHWATER,52510
Japan,JPN,Asia,Eastern Asia,Lamium purpureum L.,Lamium purpureum,L.,Lamiaceae,Lamium,Lamiaceae,Lamium,Accepted,Lamium purpureum,Lamium purpureum L.,Lamium_purpureum,Lamium_purpureum,2926682,INVASIVE,Lamium purpureum var. purpureum,Lamium purpureum var. purpureum,Lamium purpureum var. purpureum,TERRESTRIAL,52781
Japan,JPN,Asia,Eastern Asia,Lantana camara L.,Lantana camara,L.,Verbenaceae,Lantana,Verbenaceae,Lantana,Accepted,Lantana camara,Lantana camara L.,Lantana_camara,Lantana_camara,2925303,INVASIVE,Lantana camara L.,Lantana camara L.,Lantana camara L.,TERRESTRIAL,52902
Japan,JPN,Asia,Eastern Asia,Lepidium didymum L.,Lepidium didymum,L.,Brassicaceae,Lepidium,Brassicaceae,Lepidium,Accepted,Lepidium didymum,Lepidium didymum L.,Lepidium_didymum,Lepidium_didymum,5377060,INVASIVE,Lepidium didymum L.,Lepidium didymum L.,Lepidium didymum L.,TERRESTRIAL,54040
Japan,JPN,Asia,Eastern Asia,Leucaena leucocephala (Lam.) de Wit,Leucaena leucocephala,(Lam.) de Wit,Fabaceae,Leucaena,Leguminosae,Leucaena,Accepted,Leucaena leucocephala,Leucaena leucocephala (Lam.) de Wit,Leucaena_leucocephala,Leucaena_leucocephala,2970418,INVASIVE,Leucaena leucocephala (Lam.) de Wit,Leucaena leucocephala (Lam.) de Wit,Leucaena leucocephala (Lam.) de Wit,TERRESTRIAL,54794
Japan,JPN,Asia,Eastern Asia,Leucanthemum vulgare Lam.,Leucanthemum vulgare,Lam.,Asteraceae,Leucanthemum,Compositae,Leucanthemum,Accepted,Leucanthemum vulgare,Leucanthemum vulgare (Vaill.) Lam.,Leucanthemum_vulgare,Leucanthemum_vulgare,8848598,INVASIVE,Leucanthemum vulgare Lam.,Leucanthemum vulgare Lam.,Leucanthemum vulgare Lam.,TERRESTRIAL,54912
Japan,JPN,Asia,Eastern Asia,Ligustrum lucidum W.T.Aiton,Ligustrum lucidum,W.T.Aiton,Oleaceae,Ligustrum,Oleaceae,Ligustrum,Accepted,Ligustrum lucidum,Ligustrum lucidum W.T.Aiton,Ligustrum_lucidum,Ligustrum_lucidum,3172297,INVASIVE,Ligustrum lucidum W.T.Aiton,Ligustrum lucidum W.T.Aiton,Ligustrum lucidum W.T.Aiton,TERRESTRIAL,55166
Japan,JPN,Asia,Eastern Asia,Lilium formosanum A.Wallace,Lilium formosanum,A.Wallace,Liliaceae,Lilium,Liliaceae,Lilium,Accepted,Lilium formosanum,Lilium formosanum Wallace,Lilium_formosanum,Lilium_formosanum,2753371,INVASIVE,Lilium formosanum Wallace,Lilium formosanum Wallace,Lilium formosanum Wallace,TERRESTRIAL,55278
Japan,JPN,Asia,Eastern Asia,Lindernia dubia (L.) Pennell,Lindernia dubia,(L.) Pennell,Linderniaceae,Lindernia,Linderniaceae,Lindernia,Accepted,Lindernia dubia,Lindernia dubia (L.) Pennell,Lindernia_dubia,Lindernia_dubia,3171888,INVASIVE,Lindernia dubia (L.) Pennell,Lindernia dubia (L.) Pennell,Lindernia dubia (L.) Pennell,TERRESTRIAL|FRESHWATER,55673
Japan,JPN,Asia,Eastern Asia,Lolium multiflorum Lam.,Lolium multiflorum,Lam.,Poaceae,Lolium,Poaceae,Lolium,Accepted,Lolium multiflorum,Lolium multiflorum Lam.,Lolium_multiflorum,Lolium_multiflorum,4129708,INVASIVE,Lolium multiflorum Lam.,Lolium multiflorum Lam.,Lolium multiflorum Lam.,TERRESTRIAL,56281
Japan,JPN,Asia,Eastern Asia,Lotus corniculatus L.,Lotus corniculatus,L.,Fabaceae,Lotus,Leguminosae,Lotus,Accepted,Lotus corniculatus,Lotus corniculatus L.,Lotus_corniculatus,Lotus_corniculatus,5357013,INVASIVE,Lotus corniculatus var. corniculatus,Lotus corniculatus var. corniculatus,Lotus corniculatus var. corniculatus,TERRESTRIAL,56833
Japan,JPN,Asia,Eastern Asia,Ludwigia grandiflora (Michx.) Greuter & Burdet,Ludwigia grandiflora,(Michx.) Greuter & Burdet,Onagraceae,Ludwigia,Onagraceae,Ludwigia,Accepted,Ludwigia grandiflora,Ludwigia grandiflora (Michx.) Greuter & Burdet,Ludwigia_grandiflora,Ludwigia_grandiflora,5421039,INVASIVE,Ludwigia grandiflora (Michx.) Greuter & Burdet,Ludwigia grandiflora (Michx.) Greuter & Burdet,Ludwigia grandiflora (Michx.) Greuter & Burdet,TERRESTRIAL|FRESHWATER,56919
Japan,JPN,Asia,Eastern Asia,Ludwigia repens J.R.Forst.,Ludwigia repens,J.R.Forst.,Onagraceae,Ludwigia,Onagraceae,Ludwigia,Accepted,Ludwigia repens,Ludwigia repens J.R. Forst.,Ludwigia_repens,Ludwigia_repens,5421030,INVASIVE,Ludwigia repens Forst.,Ludwigia repens Forst.,Ludwigia repens Forst.,TERRESTRIAL|FRESHWATER,57022
Japan,JPN,Asia,Eastern Asia,Lupinus polyphyllus Lindl.,Lupinus polyphyllus,Lindl.,Fabaceae,Lupinus,Leguminosae,Lupinus,Accepted,Lupinus polyphyllus,Lupinus polyphyllus Lindl.,Lupinus_polyphyllus,Lupinus_polyphyllus,2964355,INVASIVE,Lupinus polyphyllus Lindl.,Lupinus polyphyllus Lindl.,Lupinus polyphyllus Lindl.,TERRESTRIAL,57245
Japan,JPN,Asia,Eastern Asia,Mahonia japonica (Thunb.) DC.,Mahonia japonica,(Thunb.) DC.,Berberidaceae,Mahonia,Berberidaceae,Mahonia,Accepted,Mahonia japonica,Mahonia japonica (Thunb.) DC.,Mahonia_japonica,Mahonia_japonica,7828251,INVASIVE,Berberis japonica (Thunb.) Spreng.,Berberis japonica (Thunb.) Spreng.,Berberis japonica (Thunb.) Spreng.,TERRESTRIAL,14076
Japan,JPN,Asia,Eastern Asia,Medicago lupulina L.,Medicago lupulina,L.,Fabaceae,Medicago,Leguminosae,Medicago,Accepted,Medicago lupulina,Medicago lupulina L.,Medicago_lupulina,Medicago_lupulina,2965201,INVASIVE,Medicago lupulina L.,Medicago lupulina L.,Medicago lupulina L.,TERRESTRIAL,59249
Japan,JPN,Asia,Eastern Asia,Megathyrsus maximus (Jacq.) B.K.Simon & S.W.L.Jacobs,Megathyrsus maximus,(Jacq.) B.K.Simon & S.W.L.Jacobs,Poaceae,Megathyrsus,Poaceae,Panicum,Accepted,Panicum maximum,Panicum maximum Jacq.,Panicum_maximum,Megathyrsus_maximus,4108550,INVASIVE,Panicum maximum Jacq.,Panicum maximum Jacq.,Panicum maximum Jacq.,TERRESTRIAL,68877
Japan,JPN,Asia,Eastern Asia,Mikania cordata (Burm.fil.) B.L.Rob.,Mikania cordata,(Burm.fil.) B.L.Rob.,Asteraceae,Mikania,Compositae,Mikania,Accepted,Mikania cordata,Mikania cordata (Burm.f.) B.L.Rob.,Mikania_cordata,Mikania_cordata,5398634,INVASIVE,Mikania cordata (Burm.f.) B.L.Rob.,Mikania cordata (Burm.f.) B.L.Rob.,Mikania cordata (Burm.f.) B.L.Rob.,TERRESTRIAL,61154
Japan,JPN,Asia,Eastern Asia,Mirabilis jalapa L.,Mirabilis jalapa,L.,Nyctaginaceae,Mirabilis,Nyctaginaceae,Mirabilis,Accepted,Mirabilis jalapa,Mirabilis jalapa L.,Mirabilis_jalapa,Mirabilis_jalapa,3086240,INVASIVE,Mirabilis jalapa L.,Mirabilis jalapa L.,Mirabilis jalapa L.,TERRESTRIAL,61574
Japan,JPN,Asia,Eastern Asia,Myosotis scorpioides L.,Myosotis scorpioides,L.,Boraginaceae,Myosotis,Boraginaceae,Myosotis,Accepted,Myosotis scorpioides,Myosotis scorpioides L.,Myosotis_scorpioides,Myosotis_scorpioides,5341184,INVASIVE,Myosotis scorpioides L.,Myosotis scorpioides L.,Myosotis scorpioides L.,TERRESTRIAL,63190
Japan,JPN,Asia,Eastern Asia,Myriophyllum aquaticum (Vell.) Verdc.,Myriophyllum aquaticum,(Vell.) Verdc.,Haloragaceae,Myriophyllum,Haloragaceae,Myriophyllum,Accepted,Myriophyllum aquaticum,Myriophyllum aquaticum (Vell.) Verdc.,Myriophyllum_aquaticum,Myriophyllum_aquaticum,5361785,INVASIVE,Myriophyllum aquaticum (Vell.) Verdc.,Myriophyllum aquaticum (Vell.) Verdc.,Myriophyllum aquaticum (Vell.) Verdc.,FRESHWATER,63235
Japan,JPN,Asia,Eastern Asia,Nasturtium officinale R.Br.,Nasturtium officinale,R.Br.,Brassicaceae,Nasturtium,Brassicaceae,Nasturtium,Accepted,Nasturtium officinale,Nasturtium officinale R.Br.,Nasturtium_officinale,Nasturtium_officinale,7701037,INVASIVE,Nasturtium officinale W.T.Aiton,Nasturtium officinale W.T.Aiton,Nasturtium officinale W.T.Aiton,TERRESTRIAL|FRESHWATER,63710
Japan,JPN,Asia,Eastern Asia,Nothoscordum gracile (Aiton) Stearn,Nothoscordum gracile,(Aiton) Stearn,Amaryllidaceae,Nothoscordum,Amaryllidaceae,Nothoscordum,Accepted,Nothoscordum gracile,Nothoscordum gracile (Aiton) Stearn,Nothoscordum_gracile,Nothoscordum_gracile,2855519,INVASIVE,Nothoscordum gracile (Aiton) Stearn,Nothoscordum gracile (Aiton) Stearn,Nothoscordum gracile (Aiton) Stearn,TERRESTRIAL,64783
Japan,JPN,Asia,Eastern Asia,Oenothera biennis L.,Oenothera biennis,L.,Onagraceae,Oenothera,Onagraceae,Oenothera,Accepted,Oenothera biennis,Oenothera biennis L.,Oenothera_biennis,Oenothera_biennis,3188924,INVASIVE,Oenothera biennis L.,Oenothera biennis L.,Oenothera biennis L.,TERRESTRIAL,65410
Japan,JPN,Asia,Eastern Asia,Oenothera grandis (Britton) Rydb.,Oenothera grandis,(Britton) Rydb.,Onagraceae,Oenothera,Onagraceae,Oenothera,Accepted,Oenothera grandis,Oenothera grandis Smyth,Oenothera_grandis,Oenothera_grandis,7776230,INVASIVE,Oenothera grandis (Britton) Rydb.,Oenothera grandis (Britton) Rydb.,Oenothera grandis (Britton) Rydb.,TERRESTRIAL,65574
Japan,JPN,Asia,Eastern Asia,Oenothera laciniata Hill,Oenothera laciniata,Hill,Onagraceae,Oenothera,Onagraceae,Oenothera,Accepted,Oenothera laciniata,Oenothera laciniata Hill,Oenothera_laciniata,Oenothera_laciniata,3188867,INVASIVE,Oenothera laciniata Hill,Oenothera laciniata var. laciniata,Oenothera laciniata var. laciniata,TERRESTRIAL,65628
Japan,JPN,Asia,Eastern Asia,Oenothera rosea Aiton,Oenothera rosea,Aiton,Onagraceae,Oenothera,Onagraceae,Oenothera,Accepted,Oenothera rosea,Oenothera rosea L'H¨¦r. ex Aiton,Oenothera_rosea,Oenothera_rosea,3188875,INVASIVE,Oenothera rosea Aiton,Oenothera rosea Aiton,Oenothera rosea Aiton,TERRESTRIAL,65739
Japan,JPN,Asia,Eastern Asia,Opuntia ficus-indica (L.) Mill.,Opuntia ficus-indica,(L.) Mill.,Cactaceae,Opuntia,Cactaceae,Opuntia,Accepted,Opuntia ficus-indica,Opuntia ficus-indica (L.) Mill.,Opuntia_ficus-indica,Opuntia_ficus-indica,5384064,INVASIVE,Opuntia ficus-indica (L.) Mill.,Opuntia ficus-indica (L.) Mill.,Opuntia ficus-indica (L.) Mill.,TERRESTRIAL,66694
Japan,JPN,Asia,Eastern Asia,Orobanche minor Sm.,Orobanche minor,Sm.,Orobanchaceae,Orobanche,Orobanchaceae,Orobanche,Accepted,Orobanche minor,Orobanche minor Sm.,Orobanche_minor,Orobanche_minor,3173271,INVASIVE,Orobanche minor Sm.,Orobanche minor Sm.,Orobanche minor Sm.,TERRESTRIAL,67470
Japan,JPN,Asia,Eastern Asia,Orychophragmus violaceus (L.) O.E.Schulz,Orychophragmus violaceus,(L.) O.E.Schulz,Brassicaceae,Orychophragmus,Brassicaceae,Orychophragmus,Accepted,Orychophragmus violaceus,Orychophragmus violaceus (L.) O.E. Schulz,Orychophragmus_violaceus,Orychophragmus_violaceus,3041285,INVASIVE,Orychophragmus violaceus O.E.Schulz,Orychophragmus violaceus O.E.Schulz,Orychophragmus violaceus O.E.Schulz,TERRESTRIAL,67548
Japan,JPN,Asia,Eastern Asia,Oxalis debilis Kunth,Oxalis debilis,Kunth,Oxalidaceae,Oxalis,Oxalidaceae,Oxalis,Accepted,Oxalis debilis,Oxalis debilis Kunth,Oxalis_debilis,Oxalis_debilis,2891707,INVASIVE,Oxalis debilis Kunth,Oxalis debilis var. corymbosa (DC.) Lourteig,Oxalis debilis var. corymbosa (DC.) Lourteig,TERRESTRIAL,68129
Japan,JPN,Asia,Eastern Asia,Oxalis pes-caprae L.,Oxalis pes-caprae,L.,Oxalidaceae,Oxalis,Oxalidaceae,Oxalis,Accepted,Oxalis pes-caprae,Oxalis pes-caprae L.,Oxalis_pes-caprae,Oxalis_pes-caprae,2891661,INVASIVE,Oxalis pes-caprae L.,Oxalis pes-caprae L.,Oxalis pes-caprae L.,TERRESTRIAL,68245
Japan,JPN,Asia,Eastern Asia,Panicum dichotomiflorum Michx.,Panicum dichotomiflorum,Michx.,Poaceae,Panicum,Poaceae,Panicum,Accepted,Panicum dichotomiflorum,Panicum dichotomiflorum Michx.,Panicum_dichotomiflorum,Panicum_dichotomiflorum,2705144,INVASIVE,Panicum dichotomiflorum Michx.,Panicum dichotomiflorum Michx.,Panicum dichotomiflorum Michx.,TERRESTRIAL,68817
Japan,JPN,Asia,Eastern Asia,Papaver bracteatum Lindl.,Papaver bracteatum,Lindl.,Papaveraceae,Papaver,Papaveraceae,Papaver,Accepted,Papaver bracteatum,Papaver bracteatum Lindl.,Papaver_bracteatum,Papaver_bracteatum,2888435,INVASIVE,Papaver bracteatum Lindl.,Papaver bracteatum Lindl.,Papaver bracteatum Lindl.,TERRESTRIAL,69078
Japan,JPN,Asia,Eastern Asia,Papaver dubium L.,Papaver dubium,L.,Papaveraceae,Papaver,Papaveraceae,Papaver,Accepted,Papaver dubium,Papaver dubium L.,Papaver_dubium,Papaver_dubium,2888464,INVASIVE,Papaver dubium L.,Papaver dubium L.,Papaver dubium L.,TERRESTRIAL,69102
Japan,JPN,Asia,Eastern Asia,Papaver setigerum DC.,Papaver setigerum,DC.,Papaveraceae,Papaver,Papaveraceae,Papaver,Accepted,Papaver somniferum subsp. setigerum,Papaver somniferum subsp. setigerum (DC.) Arcang.,Papaver_somniferum_subsp_setigerum,Papaver_setigerum,3602227,INVASIVE,Papaver setigerum DC.,Papaver somniferum subsp. setigerum (DC.) Corb.,Papaver somniferum subsp. setigerum (DC.) Corb.,TERRESTRIAL,69215
Japan,JPN,Asia,Eastern Asia,Paspalum dilatatum Poir.,Paspalum dilatatum,Poir.,Poaceae,Paspalum,Poaceae,Paspalum,Accepted,Paspalum dilatatum,Paspalum dilatatum Poir.,Paspalum_dilatatum,Paspalum_dilatatum,2705565,INVASIVE,Paspalum dilatatum Poir.,Paspalum dilatatum Poir.,Paspalum dilatatum Poir.,TERRESTRIAL,70036
Japan,JPN,Asia,Eastern Asia,Paspalum distichum L.,Paspalum distichum,L.,Poaceae,Paspalum,Poaceae,Paspalum,Accepted,Paspalum distichum,Paspalum distichum L.,Paspalum_distichum,Paspalum_distichum,2705622,INVASIVE,Paspalum distichum L.,Paspalum distichum subsp. distichum,Paspalum distichum subsp. distichum,TERRESTRIAL,70113
Japan,JPN,Asia,Eastern Asia,Paspalum notatum Fl<a8><b9>gg<a8><a6>,Paspalum notatum,Fl<a8><b9>gg<a8><a6>,Poaceae,Paspalum,Poaceae,Paspalum,Accepted,Paspalum notatum,Paspalum notatum Fl¨¹gg¨¦,Paspalum_notatum,Paspalum_notatum,2705621,INVASIVE,Paspalum notatum Fluegge,Paspalum notatum Fluegge,Paspalum notatum Fluegge,TERRESTRIAL,70154
Japan,JPN,Asia,Eastern Asia,Paspalum urvillei Steud.,Paspalum urvillei,Steud.,Poaceae,Paspalum,Poaceae,Paspalum,Accepted,Paspalum urvillei,Paspalum urvillei Steud.,Paspalum_urvillei,Paspalum_urvillei,2705650,INVASIVE,Paspalum urvillei Steud.,Paspalum urvillei Steud.,Paspalum urvillei Steud.,TERRESTRIAL,70268
Japan,JPN,Asia,Eastern Asia,Passiflora foetida L.,Passiflora foetida,L.,Passifloraceae,Passiflora,Passifloraceae,Passiflora,Accepted,Passiflora foetida,Passiflora foetida L.,Passiflora_foetida,Passiflora_foetida,2874211,INVASIVE,Passiflora foetida L.,Passiflora foetida L.,Passiflora foetida L.,TERRESTRIAL,70497
Japan,JPN,Asia,Eastern Asia,Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross,Persicaria capitata,(Buch.-Ham. ex D.Don) H.Gross,Polygonaceae,Persicaria,Polygonaceae,Persicaria,Accepted,Persicaria capitata,Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross,Persicaria_capitata,Persicaria_capitata,2889304,INVASIVE,Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross,Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross,Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross,TERRESTRIAL,71702
Japan,JPN,Asia,Eastern Asia,Petrorhagia nanteuilii (Burnat) P.W.Ball & Heywood,Petrorhagia nanteuilii,(Burnat) P.W.Ball & Heywood,Caryophyllaceae,Petrorhagia,Caryophyllaceae,Petrorhagia,Accepted,Petrorhagia nanteuilii,Petrorhagia nanteuilii (Burnat) P.W.Ball & Heywood,Petrorhagia_nanteuilii,Petrorhagia_nanteuilii,3085622,INVASIVE,Petrorhagia nanteuilii (Burnat) P.W.Ball & Heywood,Petrorhagia nanteuilii (Burnat) P.W.Ball & Heywood,Petrorhagia nanteuilii (Burnat) P.W.Ball & Heywood,TERRESTRIAL,71945
Japan,JPN,Asia,Eastern Asia,Phleum pratense L.,Phleum pratense,L.,Poaceae,Phleum,Poaceae,Phleum,Accepted,Phleum pratense,Phleum pratense L.,Phleum_pratense,Phleum_pratense,9014945,INVASIVE,Phleum pratense L.,Phleum pratense L.,Phleum pratense L.,TERRESTRIAL,72765
Japan,JPN,Asia,Eastern Asia,Phyla nodiflora (L.) Greene,Phyla nodiflora,(L.) Greene,Verbenaceae,Phyla,Verbenaceae,Phyla,Accepted,Phyla nodiflora,Phyla nodiflora (L.) Greene,Phyla_nodiflora,Phyla_nodiflora,5341112,INVASIVE,Phyla nodiflora (L.) Greene,Phyla canescens (Kunth) Greene,Phyla canescens (Kunth) Greene,TERRESTRIAL,73082
Japan,JPN,Asia,Eastern Asia,Phyllostachys edulis (Carri<a8><a8>re) J.Houz.,Phyllostachys edulis,(Carri<a8><a8>re) J.Houz.,Poaceae,Phyllostachys,Poaceae,Phyllostachys,Accepted,Phyllostachys edulis,Phyllostachys edulis (Carri¨¨re) J.Houz.,Phyllostachys_edulis,Phyllostachys_edulis,5290168,INVASIVE,Phyllostachys edulis Lehaie,Phyllostachys edulis Lehaie,Phyllostachys edulis Lehaie,TERRESTRIAL,73362
Japan,JPN,Asia,Eastern Asia,Physalis angulata L.,Physalis angulata,L.,Solanaceae,Physalis,Solanaceae,Physalis,Accepted,Physalis angulata,Physalis angulata L.,Physalis_angulata,Physalis_angulata,5341792,INVASIVE,Physalis angulata L.,Physalis angulata var. angulata,Physalis angulata var. angulata,TERRESTRIAL,73525
Japan,JPN,Asia,Eastern Asia,Phytolacca americana L.,Phytolacca americana,L.,Phytolaccaceae,Phytolacca,Phytolaccaceae,Phytolacca,Accepted,Phytolacca americana,Phytolacca americana L.,Phytolacca_americana,Phytolacca_americana,3084015,INVASIVE,Phytolacca americana L.,Phytolacca americana L.,Phytolacca americana L.,TERRESTRIAL,73840
Japan,JPN,Asia,Eastern Asia,Pilea microphylla (L.) Liebm.,Pilea microphylla,(L.) Liebm.,Urticaceae,Pilea,Urticaceae,Pilea,Accepted,Pilea microphylla,Pilea microphylla (L.) Liebm.,Pilea_microphylla,Pilea_microphylla,5361841,INVASIVE,Pilea microphylla (L.) Liebm.,Pilea microphylla (L.) Liebm.,Pilea microphylla (L.) Liebm.,TERRESTRIAL,74178
Japan,JPN,Asia,Eastern Asia,Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.,Pilosella aurantiaca,(L.) F.W.Schultz & Sch.Bip.,Asteraceae,Pilosella,Compositae,Pilosella,Accepted,Pilosella aurantiaca,Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.,Pilosella_aurantiaca,Pilosella_aurantiaca,3122924,INVASIVE,Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.,Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.,Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.,TERRESTRIAL,74230
